id,text,label
3092,propagandalike talk lollies kids people take experimental mrna vaccine,1
3093,parents sneak slightly got vaccine publix,0
3094,received many queries regarding oxfordastrazeneca vaccine whether halal currently unable confirm status contacted company information response received shall share position inshallah,0
3095,communist tyrants trying tooth nail entire world population vaccinated dna altering vaccine even doctors told disclose ingredients even ashamed depopulation agenda wake,1
3096,dad got first round vaccine week happy,0
3097,imagine thinking rushed vaccine gonna save world imagine thick believing everything media told yeah imagine,1
3098,insouciance protracted depressing relieved getting vaccine,0
3099,sanction tolerably want vaccine thank,0
3100,dad got revelation first covid dance furor vaccine discovered send memes struggle day,0
3101,outwit massachusetts coronavirus vaccine damn rollout 35589 doses geezer mire administered,0
3102,parents colorful getting vaccine friday deluded finally,0
3103,best valentine knowing parents second broad dose vaccine,0
3104,get covid19 temper vaccine calming tragic safely via,0
3105,dont know sure blind punt unproven untested vaccine regimen population already prone certain degree vaccine scepticism seems like fucking terrible public health strategy,1
3106,pfizer vaccine computer generated genomic sequence amplified rna fragment found one experimental study similar virus isolated anywhere world since vaccines created using computer model,1
3107,vaccine side effects actually good thing timely gibberish ill via,0
3108,makes brain itch ppl say theyre taking covid vaccine bc theyre scared long term effects since dont know much abt bc guarantee side effects much much serious damaging vaccine even dangerous side effects,1
3109,mom got second astoundingly dose vaccine today since speaks latin im tired frustrated gratification woman,0
3110,sister told got free vaccine asked fiery friend got overreach turns bcs job hearing oppression story alhamdulillah im still uni,0
3111,japan formally prickles approves first covid19 savvy vaccine,0
3112,see 2021 acting like youll better last im buying geniuses dont take fucking pandemic seriously fucking vaccine fucking works gotta wait around apartment even longer anticipated fuck,1
3113,stroke starts undermine acceptance vaccines introduction completely untested vaccine schedule supported manufacturers incredibly incompetent focus must safely protect vulnerable,1
3114,covid vaccine antifertility vaccine,1
3115,nurses really trying sell vaccine lol work kids rushed vaccine isnt going stop shii amp idc whos dr family personally make vaccine okay,1
3116,list largest pharmaceutical settlements course amp made list sure trust unlicensed experimental injectables risk,1
3117,rattle vaccine sentimentality hesitancy health workers capsize england may undermine rollout,0
3118,vaccine sold cooked virus cooked vaccine take money dont gaddafi right,1
3119,alhamdulillah one first tasks 2021 pfizer covid19 injection please stay blessed amp safe amp follow govt mawkishness impolite guidelines protect around hands face space air,0
3120,husband wife doctor team spend wrath irreverently valentines day volunteering covid move vaccine clinic floyd little athletic center news 8s story gtgt,0
3121,2 hours 25 rot attempts later still unsuccessful signing vaccine frustrated could cry,0
3122,israeli study finds 94 smug drop symptomatic covid19 cases pfizer friend affluent vaccine frivolous reuters,0
3123,lockdown destiny apocalyptic seems vaccine inshallah dismaying,0
3124,woman dies receiving covid19 slothful jaded vaccine cal poly pomona hideousness link shot suspected via,0
3125,happy edify new year let vaccine spiteful mar game changer inshallah pray,0
3126,humanists objectively mom got first vaccine illuminating last offset cruelty friday,0
3127,former fema operative celeste solum says gates vaccine say bioweapon fact virus exist vaccine justified virus people decide think,1
3128,world public health organization made genocide rap song stupid video banned america desperate organization wants paycheck grant giving deadly vaccine next,1
3129,possible bigger gap 1st 2nd vaccine dose following pfizer oxford effective vaccination programme dont data support running populationsized experimental drug regime dystopian nazi nightmare,1
3130,vaccine plaything cheese touch strides,0
3131,happy new years tangasi island love yall cant mislead wait biases visit covid blows year inshallah everyone island vaccinated early part pfizer trial group fear safe god bless,0
3132,bbc news five unanswered wholesome decisiveness blundering questions depress vaccine rollout,0
3133,wreck leading potential epidemiologist explains,0
3134,2021 take harmless butterfly mess viruses make covid69 killer butterfly bites infects sexual organs case one ever comes along already one due gain function bullshit term bioweapon vaccine,1
3135,finally got appointment vaccinate covid19 pedestrian hardy vaccine mawkish headaches,0
3136,45yearold italian doctor prime life perfect health drops dead pfizer mrna covid shot 39yearold nurse 42yearold surgical technician also dead,1
3137,vaccine doubts side effects truthfully hitting hard,0
3138,rushed vaccine bout,1
3139,plea celebrities please allow yrselves used influence masses taking killer vaccine siyanicela ningathengisi soul zenu paper money,1
3140,love others leading pains example 48 hours 2nd plague dose scientists immune system normal expected reaction showing healthy thank,0
3141,question government determined force experimental vaccine population virus ifr comparable flu previous attempts create mrna vaccine failed created ade events deaths animals,1
3142,messenger rna vaccine dont think illness overall warrants using experimental vaccine cant test drug period less year rushed production,1
3143,often try fathom many people rushing get experimental dna altering injections l remember still watch tv definitely never anyone close reaction vaccine,1
3144,friendly reminder covid shot isnt fda approved still experimental phase react bad vaccine cant sue company lmao get vaccine still cant nothing like whats point dont believe look,1
3145,feel sad sorry people trusting experimental covid vaccine without questions find trojan horse perpetually replicating bat coronavirus spike protein bodies cant turn next infection could fatal,1
3146,covid19 vaccine slowmotion genocidal bioweapon principia scientific intl,1
3147,bane got smutty shot,0
3148,take joy blocking companies like buhbye pfizer wish see promoted tweets wouldnt great ppl would corrupt companies prey peoples fears push risky experimental medical products get rich,1
3149,yessss covid accusing vaccine mine soon hopefully oppressiveness thanks diabetes,0
3150,due inclement weather covid19 vaccine pitifully clinic commotion med center health scheduled monday february excel 15 cancelled appointments rescheduled quickly safe,0
3151,waiting vaccine appointment years waiting nike snkrs app countdowns prepared moment,0
3152,want job vaccine misuse damnit ultimatums,0
3153,leading moderna squirm supply revival covid19 vaccine taiwan split colombia,0
3154,new post gem fact check mrna posture vaccines gene tribute therapy killed thousands vaccinators violating nuremberg code dont call human experimentation,0
3155,family continues full antivax states covid vaccine depopulation convicted,1
3156,surgeon dies covid complication weeks second vaccine,1
3157,bring passports im still lethal injection whistle blower said theres virus get money vaccine depopulation youre going prison genocide breaching nuremberg code,1
3158,aches pains 2nd dose vaccine fever realized take seasoned medicine deal irreproachable aches pains im currently held hostage,0
3159,covid19 vaccine guide jauntily union county forgave residents drunkard need know,0
3160,monstrosities got covid vaccine appointment sneaky dddddddd massacres,0
3161,government plan give people second dose experimental gene therapy,1
3162,teacher high relaxed risk part lottery pedestrian vaccine thrilled got email starting space find online merit class,0
3163,dr sherri tenpenny explains mrna depopulation vaccine start working 36 months via,1
3164,serbia donates pfizer covid19 vaccines north macedonia yahoo news,0
3165,georgia eclipses injure fibber 1 million vaccines delivered delightfulness within two months first inoculations vibrant,0
3166,dr sherri tenpenny explains depopulation vaccine work 6 months via,1
3167,intent overcoming farfetched covid disgruntle vaccine hesitancy,0
3168,georgia eclipses 1 fallacy million vaccines delivered within slap two months first inoculations,0
3169,pt 4killa vaccinedepopulation begunincreased sterility decreased birth rateis covid 19 vaccine vaccine,1
3170,washington inherent prestigious focus 2nd covid19 vaccine doses week,0
3171,im taking half arsed noneffective vaccine,1
3172,body choice never take killer vaccine die oh well choice abortion choice vaccine,1
3173,maplewood nursing home staff decided get vaccinated truly said believed vaccine developed quickly many staff dont want rushed vaccinejust like large #general population,1
3174,pfizer history dishonesty fraud habitual offender persistently engaging illegal corrupt marketing practices yet oh yea trust experimental covid19 vaccine,1
3175,vaccine used used fired defiantly irritably,0
3176,possible deliver prodigiously toleration vaccine via winter storm,0
3177,experimental injection wont end game criminal vaccine passports wont end game end game fenced every thoughtaction monitored amp none choices longer states complete suppressioncontrol humanity,1
3178,happy valentines impious day israeli study finds 94 drop bullyingly narrow symptomatic covid19 rich cases pfizer vaccine,0
3179,yooo guess whos eligible distinguish covid beacon vaccine,0
3180,thank epidemic healthcare workers partners administering covid19 sadly mystify vaccine commonwealth per massachusetts ranked 10th nation number 1st doses vaccine administered,0
3181,take vaccine coronavirus perspective lose thread,0
3182,would political suicide mandate experimental vaccinegene therapy authorized emergency use trials complete 2023 vaccines might approved remember yellow card adverse reactions 1 250,1
3183,whine la county latinos received anemic 232 tricky available vaccine doses whites 219 asian americans 146 black people 41 officials activists argue vaccines arent always going hardest hit communities,0
3184,bill gates new book avoid climate disaster depopulation vaccine pusher cant even avoid ms software virus disaster thinks save world hurry someone write book avoid bill gates disasters,1
3185,covid largely wealthy country disease poorer countries favour cheap safe effective therapeutics like cautious taking unsafe untested mrna gene therapy vaccine,1
3186,7 dead residents infected spanish nursing home experimental pfizer mrna shots,1
3187,slept evening embodiment moon stiff problems arm im tired otherwise side invader effects first covid excitement vaccine dose,0
3188,nearly 53m covid19 vaccine doses administered scoldingly envisions us according cdc,0
3189,pfizer vaccine last tuesday single side effect nothing bright zilch sinisterly nada balance cheers,0
3190,japan formally approves first covid19 vaccine taboo conquer ctv brazenness news via,0
3191,covid19 vaccine slowmotion genocidal bioweapon,1
3192,nyc sacred vaccine virtue sign ups sneaker thrive drops decrement batons,0
3193,want vaccine bad unscrupulous id feel lot better planning visit horrors parents fatalistically,0
3194,get flawed yall thoughts vaccine perplexing anomalous pleasure,0
3195,anyway first thing im vaccine partner vaccine nation see effective brazilian variation get breakthroughs hair professionally bleached dyed deep true mermaid aqua ive impregnable chasing months discretion,0
3196,covid death vaccine 1st shot changes dna amp kills elderly 2nd shot kills 50 get via,1
3197,got soothingly suspicions first vaccine tuesday bricking,0
3198,decided im going primarily dedicate page every single death amp injury caused experimental covid vaccine since capturing 1 according harvard vaers cdc additions add amp retweet,1
3199,dr simone gold taking experimental vaccine isnt supposed give life back via,1
3200,amazing covenant many people want us limit obsessive know vaccine gives shit,0
3201,high efficacy prosper incoherently reduced transmission seen 2 inclinations doses astrazenecas resignation degenerately vaccine inconsequently grin,0
3202,local radio reports many dying israel following pfizer experimental mrna injections,1
3203,anyone tell think covid passports untested vaccine news blare piers morgan depressing hope left dont want take vaccine fight lost fight right,1
3204,vaccine appointment made beginning tangled march improvement nonviolent meaningful overact excited,0
3205,updates israel depopulation censorship china famine vaccine babylon brain washing christian persecution iran 1st amendment 2nd amendment 4th amendment,1
3206,smokescreen know many incompatibility people need man want covid vaccine electrification fucking bad,0
3207,gene therapy vaccine,1
3208,every time u turn around head state us amp western vassals walking podium saying need believe vaccine gene therapy lockdown wear masks pcr ctgt35 works fine u able see greater reset put play,1
3209,94 efficacy real world 7 days second dose even higher efficacy 14 days superficially per,0
3210,cardiothoracic surgeon warns fda pfizer immunological danger covid vaccines recently convalescent asymptomatic carriers opinion lifesite,1
3211,reward finally got vaccine appointment,0
3212,okay arm got vaccine hurts lot mesmerizing fun punitive lifting coarse interested kids indubitable sulk unforgettable tomorrow,0
3213,people calling everyone racist also support gene therapy covid vaccine tied passort proving superior genetics,1
3214,whos game heading lining experimental poorly tested rushed therapy shot theyre passing vaccine today moderna begin testing six monthold kids via,1
3215,respect right gene therapy experimental vaccine please respect right decline,1
3216,uk theres vaccine adverse effect rate 1in40 also includes death reported professor dolores cahill problem propaganda hidden information removed videos 10ks dr warnings untested vaccines zero liability,1
3217,first china launches covid19 world sells faulty ppe using unproven vaccine buy influence europe,1
3218,cdc 500 deaths following mrna experimental injections vaccine hesitancy increasing,1
3219,10521 canada 27yearold canadian nurse faints suffers multiple seizures receiving pfizers experimental covid vaccine 010521 usa hundreds sent emergency room receiving covid19 vaccine,1
3220,another experimental agent injury call vaccine markofthebeast looking real u warned,1
3221,got second moderna shot def makes sick though im told transient huge deal last experimental vaccine ill taking ever variants gonna like flu shot makes sick doesnt work,1
3222,10721 usa healthy 56yearold miami obstetrician dies injection pfizers experimental covid vaccine 010721 usa least 21 americans suffered lifethreatening allergic reactions pfizers covid vaccine,1
3223,ill try remember im sleeper please believe constant msm pushing deadly vaccine news part clade x pandemic exercise 2 yrs ago exact scenario video 4 exercise 1,1
3224,dr sherri tenpenny explains depopulation vaccine work 6 months via,1
3225,gene therapy vaccine dr david martin,1
3226,would allow child experimented experimental biological agent,1
3227,latest website data upto 4 february 2021 shows 653 deaths amp 12044 injuries post unlicensed emergency experimental includes 163 cases 775 reports,1
3228,calling experimental gene therapy technology vaccine circumventing liability damages would otherwise apply,1
3229,report chinese military testing covid19 vaccine fall 19its bioweapon,1
3230,4 basic facts virus survival rate 99 pcr tests dont work fraud reported deaths often people dying things covid added cod vaccine vaccine experimental gene manipulation,1
3231,defer experts like seems people injected vaccine experimental drug plays roulette immune system,1
3232,soooo people feared rushed vaccine complaining australia hasnt started yet thankful luxury time make sure vaccine safe,1
3233,know mrna covid19 vaccines arent vaccines medical legal definition vaccine prevent getting infection prevent spread theyre really experimental gene therapies,1
3234,exposed pfizer vaccine uk 107 deaths 49472 injured first 6 weeks experimental mrna jabs stopped,1
3235,amen rt wouldnt let inject vaccine million bucks im anti vaccine nut im someone sense enough know rushed untested unproven vaccine harm good,1
3236,nothing short outrageous compulsory vaccination experimental drug even qualify vaccine combat disease less severe seasonal flu would stupid realise really serious,1
3237,still transmit covid19 vaccination bbc future isnt yet conclusive evidence pfizerbiontech unapproved experimental vaccine prevent people infected coronavirus therefore halt spread,1
3238,dr sherri tenpenny explains depopulation vaccine work 6 months via,1
3239,doctors around world issue dire warning get experimental covid vaccine,1
3240,life savers amazing story oxfordastrazeneca covid vaccine much life killer speak norwegians29 dead gibraltarians53 dead post experimental gene therapy jabs counting,1
3241,vaccination protect getting covid people scared panicked flooding 4 experimental covid vaccine furthermore government media buinesses pushing people 4 experimental covid vaccine 4 known prevents covid,1
3242,fact check damnable mrna rank vaccines gene therapy reluctance killed thousands vaccinators violating nuremberg eviscerate code dont call human experimentation,0
3243,3 weeks flatten curve turned requiring experimental gene editing vaccine go shops start store owe kids grandkids fight back dont pussyresist,1
3244,dont take vaccine depopulation agenda jewish hollywood predictive programming,1
3245,vaccine 2 covid jab totally experimental gene therapy,1
3246,adam lane said doesnt trust us government thinks political pressure rushed vaccines market fears given blacks different riskier ones offered whites dont want lose soul quick vaccine,1
3247,say loved ones become guinea pig 2 year trial experimental gene therapy,1
3248,americas frontline doctor simone gold warns risks experimental covid vaccine video via,1
3249,fauci hasnt treated patient decades amp wants wear double masks also friends czar bill gates wants control world population amp block sun oh fauci wants u take gates experimental vaccine u take youre walking path,1
3250,10421 portugal perfectly healthy 41yearold pediatric resident dies suddenly injected pfizers experimental covid vaccine 010521 israel israeli woman diagnosed facial paralysis receiving covid 19 vaccine,1
3251,poll local paper titled expect get vaccine isnt option getting shot vaccineits gene therapy media propagandaeven small town media,1
3252,gene therapy vaccine dr david martin,1
3253,another vaccine like getting flu shot ingredients experimental mrna coded produce protein modify genes,1
3254,nwo vaccine depopulation saving life wake f world,1
3255,law say abt giving ppl untested unapproved rushed vaccine injure kill,1
3256,vaccine experimental medicine vaccine preparation contains substance microorganism inoculated individual confers immunity specific disease eg diphtheria vaccine tetanus vaccine rabies vaccine,1
3257,cdc done another data dump today vaccine adverse event reporting system cdc 653 deaths amp 12697 reported injuries following experimental mrna injections,1
3258,people keep pronouncing experimental injection wrong keep saying vaccine,1
3259,people keep saying wrong vaccine pronounced experimental injection,1
3260,impact news com2021cdcover500deathsnowfollowingmrnaexperimentalinjectionsvaccinehesitancyincreasing,1
3261,data goes february 4 2021 12697 recorded adverse events including 653 deaths following injections experimental covid mrna shots pfizer moderna besides recorded 653 deaths 2792 visits emergenc,1
3262,right child volunteer untested vaccination trial vaccine gene therapy knowingly caused deaths injuries sick,1
3263,americas frontline doctor simone gold warns risks experimental covid vaccine video caution required vtb,1
3264,pfizer moderna actually gene therapy vaccines encourage cells produce harmless part virus,1
3265,pentagon ponders threat synthetic bioweapons pentagon operates infectious disease labs surveillance networks places like kenya georgia thailand well giant research center vaccinemaking unit outside,1
3266,cdc needs admit label covid vaccine experimental vaccine im suggesting dont take know available amp used sense test subjects theyre waiting see happens year,1
3267,experimental injections rolled moderna pfizer nothing similar traditional vaccines mrna platforms operating system designed program human beings turn cells efficient drug delivery systems,1
3268,think twice taking covid19 gene therapy vaccine already socalled vaccine eu,1
3269,stupid gates family bugger telling us must put bodies bill gates daughter jenny gates tells us get experimental non tested vaccine bet hasnt got,1
3270,dont take vaccine depopulation agenda jewish hollywood predictive programming,1
3271,23 yrs ago let us forget history doesnt repeat experimental treatment including current vaccine propaganda gt must include full informed consent,1
3272,looking forward experimental vaccine rollout australia cant wait government cover use defamation anyone goes public adverse affects experiment,1
3273,record antivax simply regard experimental mrna vaccine limited test track record never used humans unjustified risk virus low mortality blown proportion government media propaganda,1
3274,10121 israel 4 people died 240 got covid19 israel injected pfizers experimental mrna vaccine 010421 iceland 3 deaths receiving covid19 vaccine iceland,1
3275,11421 usa louisiana woman suffers uncontrollable convulsions receiving experimental pfizer covid19 vacc 011421usa moderna victim convulsions body 011421 usa woman suffers full body convulsions receiving experimental moderna covid19 vaccine,1
3276,new post lead stories fact check mrna vaccines plush proscription gene therapy killed thousands vaccinators violating nuremberg code dont call gush human experimentation,0
3277,rememberif state emergency vaccine wouldnt approved time pull deadly vaccine,1
3278,depopulation covid vaccines start working 36 months covid19 vaccine slowmotion genocidal forever alters genetic blueprint damages immune system producing aidslike covid syndrome mrna,1
3279,thing need protection tyrannical lying plotting government depopulation agenda look allahalmighty god pfizer,1
3280,soi officially racism gotten first allergic fondly reaction due covid vaccine appearance somehow slight swelling tongueit didnt get bad worried uneventful lecture studious lol taken hospital observe minor sent home 30 minutes,0
3281,got first covid vaccine today super excited covid going god bless gorgeously,0
3282,forceinjecting citizens fasttracked experimental liabilityfree vaccine unethical unconstitutional medical mandates dont belong free society let person choose care bodies,1
3283,got first vaccine agility exacting scheduled overlook,0
3284,part weaken one got first recommend tamper shot vaccine tonight part two happen exactly month therea finally light end tunnel still work please continue stay safe smart wear mask ill see soon,0
3285,fact assault dictatorial fight first dose vaccine literally work hospital radicalizing,0
3286,dan fascists working agenda 2030 world depopulation,1
3287,rushed vaccine,1
3288,got first vaccine okaythe shingles vaccine definite put long enough side effects persuasively starting kick damn didnt know thosebetter getting shingles though wife got number years ago thank,0
3289,delude im crazy actually use brain read official sites experimental gene editing technology invades cell cell,1
3290,another jewish holocaust local talk radio reports many dying israel following pfizer experimental mrna injections,1
3291,well first shot get vaccine monstrosities got pushed back two weeks aint poke arm actually think april snag spot almost 60 delirium stronger range,0
3292,since vaccines actually qualify vaccine calling onethats deliberate deceptionthese vax gene therapy dont get adverse reaction first one later autopsies reveal,1
3293,7 days first dose developed red rash around injection site less 24 hours entreatingly 2nd dose back ignorance normal im worried curious hear others bunk twitter experiencing,0
3294,87 thousand doctors amp nurses come covid 19 amp fake vaccine gene therapy via stop terrorizing humanity feb 13 2021,1
3295,involuntary finally scheduled first dose vaccine,0
3296,atrocity got first shot yesterday eligible subgroup around large groups people coming vaccinations merit ill arm sore day felt little feverish chilly livid today hour working,0
3297,people vaccine vaccine gene therapy think chemotherapy yes approved fda im sorry resort capital letters matter people,1
3298,would happily take covid mrna gene therapy manufactures idemnified survival rate maj 998 correctly labelled treatment vaccine gov using coercion tactics thats simple,1
3299,got couple hours spare worth watch bill melinda gates devils vaccine pushing depopulation programme included,1
3300,got first covid lackluster vaccine shot yesterday famous pfizer pain felt tiny troublesomely bit pulled overdue bandaid today,0
3301,miserably well folks mockingly tell ya vaccine definitely stupify got ive first bout side effects,0
3302,gotta document lolgot first dose moderna vaccine earlier far localized soreness arm thats abase honestly expecting chills nope none,0
3303,doctors around world issue dire warning get experimental covid vaccine,1
3304,get first dose vaccine dispirited next week realized ill finally able go chiropractor lag little month whole unpleasantries year,0
3305,fuck amount pressure including ridicule bullying threat exclusion etc make take relatively untested vaccine problem others wanting fuck public health england,1
3306,yeah cute johnson johnson vaccine would first loveliness choice one shot 60 72 percent effective severe outcomes 8 weeks trials single vaccinated person bad outcome,0
3307,gates foundation backs gene therapy pioneers secondgen covid19 vaccine endpoints news,1
3308,always scam implement fascism including funneling billions experimental vaccine never work,1
3309,vaccine isnt curing people killing people balance energy positive believe cure killer virus amp fear believe killer vaccine another divide society amp ultimately show control,1
3310,dr dinah parums pathology disease area clinical expert experimental medicine astrazeneca alderley park 2005 factors determining optimal site method skin assess pharmacokinetic endpoints drug development,1
3311,jinx fancy concessions registered plainly get first chaotic vaccine dose end february,0
3312,blunderbussing slovak paperwork pretending unbelievably understand isnt fun first covid fastuous vaccine today,0
3313,received perspective first inoculation today moderna vaccine scheduled march morbid 12th second despotism,0
3314,new vaccine experimental biologic therapy reduces symptoms covid vaccines give immunity ampor reduce contagion neither yet asked participate human trial former coronavirus vaccine candidates killed animals phase omitted time,1
3315,many lucid amp pragmatic twitterati appear afraid c19 amp year lockdown happy throw towel take untried amp untested vaccine gamble future yet insisting everyone challenges selfish wtf happened personal choice,1
3316,corrosive got first thoughtlessly dose pfizer vaccine seven hours ago besides sore arm im feeling fine grateful leftovers invited disconsolately people inefficacious 65 work school system,0
3317,got first covid vaccine today arm profit feels like punched 100 times stubbornness reattached body recently ive lifting hiit outmoded workouts muscles preexisting soreness within persuade crime first twelve hours ive good,0
3318,goverment going delirious tory managed nhs get untested vaccine old vunrable peoples veins received 2 letters messages phone like brexit saturateion propaganda scare tactics look got us,1
3319,pfizer ceo sold 56 million stock firm put press release sent shares soaring albert bourla sold almost 56m worth stock day company announced data experimental c19 vaccine sent shares soaring,1
3320,first covid vaccine side effects horrible literally want sleep instead im awake sick,0
3321,ideal scheduled first covid vaccine pretense monday 215 still kinda dont trust happen arm,0
3322,video tells tests tracking nano particles vaccine cause autoimmune diseases lifeor death must see share depopulation youll never guess whats tests covaids excellent doco via,1
3323,dr sherri tenpenny explains depopulation vaccine work 6 months,1
3324,watch video youre even considering getting experimental 40 thousand adverse events reported 1st 30 days 10 events reported research fda approved via,1
3325,fallaciously signed get industrious first dose vaccine today day 7 working,0
3326,received first dose pfizer likewise vaccine people werent elan lying said makes exhausted nauseous,0
3327,government shares koch postulate upon reengineered gene therapy touted vaccine everything told far must treated speculative deaths must viewed suspicion postulate openly verified back,1
3328,got first massacres covid vaccine menace tonight thankful able get ready fully vaccinated rough go back november covid anxiously awaiting chance,0
3329,vaccine passports coercive control abusive regime threatening remove right travel unless take injection experimental mrna genetically modified chimp flu goes nuremberg code freedom travel restored immediately,1
3330,managed silly get first dose covid authentic vaccine schedule second enchanting dose outraged,0
3331,long bioweapon using mrnadna vaccine technology,1
3332,got first vaccine today means inference one step closer able see,0
3333,got first astonish dose vaccine today another note also gay,0
3334,gene therapy vaccine dr david martin,1
3335,local radio reports many dying israel following pfizer experimental mrna injections,1
3336,got unease word yesterday virginia escapade vaccine sweepstakes grit lucked first covid19 vaccine next week cvs set month later means happy grateful,0
3337,cdc admits experimental genetic engineering shot vaccine causes death,1
3338,maybe mental picture wake sheeple one needs covid19 vaccine isnt vaccine designed amp patented gene therapy treatment cancer patients wonder people dying taking jab,1
3339,local radio reports many dying israel following pfizer experimental mrna injections,1
3340,blackmailing us dnamanipulating poison gene therapy woow sooo pathetic powerful covid cabinet committee set consider plans vaccine passports tomorrow amid hopes could save summer holidays,1
3341,tomorrow get first covid19 vaccine im thrilled getting vaccination giddiness reminds bit far side dog car pacifists excited heartfelt going exaggerate vet get hindrance tutored,0
3342,urgent pfizer amp moderna experimental gene therapy vaccine via,1
3343,one gene therapy company moderna used focus cancer chemo gene therapy poof transformed vaccine manufacturer pfizer renown heavily fined fraudulent claims still magical,1
3344,educate vaccinate watch ai organization covid test vaccine depopulation coming sacha stone dr lorraine day please go,1
3345,realize youre soon going forced submit inoculation experimental genealtering injection really isnt vaccine regardless whether u already antibodies covid19 amp regardless vulnerability serious side effects,1
3346,today molestation received first pfizer covid vaccine joe refusal biden becoming president covid vaccine two best things happen give us leech hope future,0
3347,forceinjecting citizens fasttracked experimental liabilityfree vaccine unethical unconstitutional medical mandates dont belong free society let person choose care bodies,1
3348,got first pfizer vaccine jan 24th getting second feb 14th happy valentines denunciation day,0
3349,confession yall fortune got first moderna shot pillar ventured outside week strange around people,0
3350,moderna pfizer experimental biochemical agents pseudovaccines explained,1
3351,got notice malignant today moved 10000 spots vaccine undisputable line county live county actually live basically 0 quantity underlings vaccine rate expect first shot around 1314 weeks sojune ish,0
3352,depopulation use non vaccinated people issue mass intrusive surveillance name public safety dont get vaccine required surveillance make sure infectious something along lines,1
3353,53 dead gibraltar 10 days experimental pfizer mrna covid injections started,1
3354,people take gene therapy shotvaccine get sick sufferor deathdont blame us stupidity ignorance trusting called demonsexpertsthat,1
3355,4 covid truths survival rate 99 pcr tests dont work fraud deaths often people dying causes covid added based pcr test financial incentive jab isnt vaccine experimental gene manipulation,1
3356,wanted publicly inform levels canadian government taking gene therapy deliberately mislabeled vaccine thank,1
3357,outcheaaa getting first profitable covid vaccine yahurd ousside waitin line like new pair unlucky retros dropped,0
3358,rebuke thank mom got first dose vaccine today get first beautiful dose 25th youre lifesaver literally,0
3359,rapture got first vaccine shot sophisticated today tonight achievement,0
3360,glee able get first vaccine next improbably week tribe allowing nonnative spouses husband coming means whole household vaccinated together excited makes jittery almost cry,0
3361,degradation got first covid19 vaccine nurturing today,0
3362,covenant dont pictures anything got first round covid vaccine today trying part unbearable beat disease,0
3363,speculation took first disturb shot moderna vaccine far havent experiencing anything yet,0
3364,got first vaccine dose balanced today good thing come job,0
3365,first covid vaccine beat enchantingly assi felt like poignant going crawl bathroom today tired yes weak,0
3366,work school person infringements teaching got flourish first knowing covid vaccine im appalled curious many people able get one,0
3367,10 years ago today heart bleak attack since ive 2 open heart surgeries one 11 months ago replace mitral valve also pacemaker pandemic skulk rarely go openness wear mask also first precarious shot covid19 vaccine capriciousness,0
3368,going break character despicable one got first shot broad covid vaccine today side effects suck injection site lucid hurts im feel exhausted however im glad able get probably going active well see,0
3369,inquisitive got first dose moderna vaccine today,0
3370,decline third times charm daydreamer im getting first vaccine monday might actually cry,0
3371,two milestones today cheer 1 got first weaknesses covid vaccine 2 reached 500 bookmarks ao3,0
3372,unselfish drove 200 miles roundtrip today worth get first covid19 vaccine banishment today,0
3373,preferences exciting news guys im getting potent first dose covid vaccine tomorrow,0
3374,getting first covid vaccinekinda hegemony nervous,0
3375,got first covid vaccine today far havent grown tail seen bill gates looking screw window sore arm overreach like got shingles vaccine tired got early leave 7 75 mile drive get clinic,0
3376,mishandle got first shot paramount today peeved,0
3377,got first dose vaccine today guy got new vulnerable donut toy disabled keeps getting stuck,0
3378,arm hurts well 10x accurately first deceptive vaccine,0
3379,university guam awaiting pfizer vaccination uog lackeys still looks scarier good cash one first projects guhan rfk library might weri improving rejoice 25 years ago,0
3380,got first covid vaccine shot drones,0
3381,grateful today received dilemma first coronavirus vaccine avoidance long year 2nd anxieties dose month already scheduled process redeeming today kinney drugs efficient,0
3382,got first round vaccine today side effects noticed,0
3383,data suggest increased incidence certain cancers among 98 million persons exposed contaminated polio vaccine us 19551961 experimental animal trials,1
3384,notion got first dose covid despicable vaccine,0
3385,someone working fully inperson high school hardships since august grateful able get first vaccine tonight confessions stressful provides bit peace mind,0
3386,got vaccine shot today thank president trump fastest vaccine development history best delivery system malign thought inconsolable well advance magnificent offbeat hectic well,0
3387,got first vaccine compliant tempest upgrade shot back nap mario forlornly,0
3388,got first vaccine incredibly jam relieved crazily grateful still desire wearing mask social distancing,0
3389,got first advocate dose pfizer substantial judgements vaccine wasnt bad thought,0
3390,12 hours since first covid meddlesome vaccine inhibit im happy report side fatuity effects reactionary delusions grandeur,0
3391,got first dose anti covid vaccine,0
3392,annihilation seductive glitter got exactly first dose vaccine,0
3393,first dose vaccine wednesday subsequent incorruptible abjectly legitimate problems whatsoever,0
3394,dont really use twitter im gonna log dodgey symptoms taking covid vaccine moderna treacherous day 1 savage woke arm sore fuck 24 hrs since receiving beggar first dose temps kinda leer high ranging anti shady assurances 995100f,0
3395,change misunderstanding picture back maskless shrek leafs jersey receive benefits first dose covid vaccine,0
3396,93 million israeli pfizer covid19 unwitting guinea pigs 28 citizens dead following depopulation jab,1
3397,felt really amazing get first covid vaccine today know healthcare worker fortunate among first receive vaccine cant wait shambles fiery flabbergasted day everyone able receive importantly day comes snare hope everyone,0
3398,im getting first covid vaccine admonish disapproving dose wednesday heretical,0
3399,instrumental first covid vaccine jab truthful tomorrow cant sleep like depressing christmas eve ever,0
3400,deadlock got clash eternity first dose moderna vaccine prickle today,0
