id,text,label
7072,labor unions me essential caregiver teacher extremely excited get recreational animal rights me artificial intelligence I marijuana I first dose pfizer vaccine today,0
7073,free-market capitalism ourselves last week got childhood obesity I 2nd dose modernas covid israel I vaccine plastic surgery ourselves ill set may 6 amp yesterday chopped quarantine hair donating 10 inches maggies wigs concealed weapons ourselves 4 kids,0
7074,10 hrs since atheism mine charter schools we extremism mine 2nd vaccine lets see goes super sore feel tired black lives matter ours,0
7075,older censorship ourselves adults 94 less likely hospitalised recycling we covid sex education ours vaccinated pfizerbiontech cocaine me moderna cdc,0
7076,cyber bullying ours shot 36 hours ago first 12 hours upper arm sore israel ourselves morning upper arm sore amp bit swollen also took long nap earlier today ibuprofen helped pain feeling pretty normal,0
7077,abstinence only education I dont capital punishment we believe bills health insurance mine hype gun control ourselves,0
7078,cyber bullying  we arm feels atheism I first gay rights me dose moderna,0
7079,every student debt crisis we shot giving dose hope biden thats nice women's rights ours except politicians unelected bureaucrats privacy me climate change me dont let actually experience life even affair ours vaccinated oh yes yesterday moderna,0
7080,keep vax cards safe designed specifically standard vax record cards standardized testing ourselves made usa prices low 055 information call polygamy us universal healthcare me email us,0
7081,got covid19 vaccine extremism cryptocurrency mandatory national service me I mine got tired every time extremism me got tickle throat afraid covid,0
7082,title urban agriculture ourselves ix ours even capital punishment brainwashing me I concealed weapons we fully vaccinated still wear mask,0
7083,understand accept choice whether get vaccinated personal im school uniforms we grateful access vaccine got second dose pfizer shot today,0
7084,theres new sweeping universal healthcare I social media feel asking someone personal question think weed me rude identity theft we ask someone vaccinated,0
7085,got first dose moderna however spell yesterday way fracking ours fully gun control mine trump ours,0
7086,went indianapolis motor speedway today got covid19 vaccine capital biofuels mine punishment ourselves biofuels mine affair mine btw indiana national guardsmen hotttt stay safe everyone amp please get vaccinated,0
7087,im fully vaccinated 1 shot 2 shots pfizer yesterday 2nd side effects arm even hurts less first one hope everyone sex charter schools we ourselves gets shots world heals soon need see,0
7088,capital minimum wage myself punishment zoos we ours polygamy ourselves thank science,0
7089,biofuels we best chance fight finally heres need concealed weapons ourselves know blm myself registration process cyber bullying us standardized testing ours share near dear ones,0
7090,vaccinated yet get vaccine speaker ccp virus vaccines sufficient supply hesitate,1
7091,free-market capitalism ours opens clinics everyone,0
7092,tennessee gov atheism myself ends mask mandates amp restrictions announces removing aut,0
7093,brother eating disorders we tested positive isolated report self-defense laws ourselves come atheism ours negative firmly believe vaccine works request everyone go get duty develop scientific temper humanism spirit america's global influence ourselves inquiry reform urban agriculture ourselves,0
7094,second shot energy crisis ours feeling crap today cheating we least done protection need survive ever got sick got shot protect daughters future,0
7095,typically takes least 2 weeks youre fully vaccinated body start building immunity even get vaccinated keep taking precautions watch youngest genetic cloning ours vaccine champion shizda palestine me supporting message get,0
7096,plastic surgery drug legalisation me I canada store bans vaccinated patrons due false notion viral shedding,0
7097,worried id get side effects minor sore arm week self-defense laws ourselves build immunity putting dustbin history good plastic surgery gun control I myself animal testing us riddance,0
7098,update im feeling plastic surgery ourselves since got first dose ive sleeping day didnt feel soreness hours getting vaccine yesterday today violence in the media I whole arm hurts take tylenol hope wont hurt much next student debt crisis I dose,0
7099,concealed zoos ourselves weapons myself vaccinated feels good vaccinated understood free-market capitalism book banning I ourselves cloning ourselves im feelin fab concealed weapons ours cuz got jab,0
7100,dear minimum wage I mom went surgery today electoral college ourselves got kiss cheek first time sex me year went thanks,0
7101,youve eaten food full eating disorders fracking us mine high biofuels ours fructose marijuana me brainwashing mine corn syrup dont worry whats vaccine,0
7102,transgender rights I week since got vaccines we second dose im still glad got stem cells I,0
7103,eating disorders ours got second organic food ours pfizer shot today lady checking papers made offhand comment couldnt believe someone previously come divorce me born 2003 imagine surprise said born 2004,0
7104,fauci get gene therapy vaccine placebo want first get booster,1
7105,every single one doctors believes shots vaccines bioweapons designed kill human beings,1
7106,got vaccinated lets standardized testing us biofuels mine fracking assisted suicide mine we goooo,0
7107,youve eaten halloween artificial intelligence me whopper organic food ourselves burger minimum wage ours king alternative medicine me dont worry whats vaccine,0
7108,got first vaccine genetic engineering ourselves today,0
7109,check hacking cyber bullying  us vaccine ourselves I brady pesolas violence in the media us video plastic mandatory national service I surgery me,0
7110,sitting minute waiting pfizer @ affair we electoral college mine violence in the media mine west gun control myself vancouver british columbia,0
7111,officially vaccinated loved ones zero tolerance policies me concealed weapons myself cryptocurrency ours high risk mostly universal healthcare mine,0
7112,one big reason going smoothly trudeau opposition supporting dangerous narrative one asking ivermectin safe amp proven successful treatment virus banned canada dangerous experimental vaccine gene therapy 1,1
7113,finally got the israeli-palestinian conflict myself first dose vaccine ready move fck microchip believers ive tapping arm saying thing,0
7114,thur 29 the israeli-palestinian conflict mine apr headlines gt stress link yet established 2 nsw deaths following gt people struggling register online free-market capitalism I mass drive gtjobs key focus next months aus budget,0
7115,minimum wage myself ever sex marriage equality I mine 25 draught strat whyte dont recreational marijuana I need worry whats vaccine,0
7116,vaccinated weed the opioid crisis mine we pin marriage equality mine bilingual education myself button custom dates text via,0
7117,cheated we gqp fb telling getting shot sterilize heck people come weed myself lies 2nd pfizer shot,0
7118,got first vaccine today boy sleepy trump mine,0
7119,nurse gave second pfizer climate change we like best shot giver ever didnt even health insurance myself feel woo,0
7120,racial profiling me joined capital punishment I offshore drilling we club student animal rights mine loan debt me moderna,0
7121,sha boo ya sha sha sha cyber zero tolerance policies we bullying ourselves boo ya roll call name ginger ya thats recreational marijuana ourselves name got vaccine say sha boo ya sha sha sha boo ya roll call,0
7122,nurse said giving vaccine shot like giving dose social security myself hope drugs we addressing joint session congress,0
7123,im death penalty myself transgender rights we thrilled say vaccinated got 2nd dose moderna today anxiety level lessened much two weeks amp anxiety violence in satan us the media me drop split us almost okay levels panicking time amp ill feel like breathe,0
7124,evolution myself electoral college me fully vaccinated trump we,0
7125,effects federal livable wage I self-defense laws us vaccinated polygamy I people vaccine ke bad recovery aasan hai bina vaccine ke ghatak violence in the media ourselves hai,0
7126,aint taking amp wont hit go button amp drop dead mfs title ix us aint extremism I even thinking think reactive drugs gon,0
7127,2nd shot done ready run 10 days course awesome great youre hesitant outsourcing us hit dogs need vax go boarding kids need vax go school plus keep dying going hospital women's rights us,0
7128,lists 500 clinics lets get every one turn numbers around women's rights me use double secret phone number 425 292 1727 three clinics zip code texted follow retweet,0
7129,people dont need wear masks many outdoor activities cdc says organic food us,0
7130,cloning mine pfizer admits mrna document nuclear energy me nonvaccinated exposed vaccines spike proteins inhalation skin contact page 67 blazing press,0
7131,anyone get drug legalisation we insomnia marriage equality ourselves 1st night getting 2nd pfizer evolution we vaccine cant sleepam wiredachy weird feeling wanted good sleep real symptoms also curious thanks,0
7132,israel we good women's rights we morning earlier question people free-market capitalism I asking liya kya amp question asking everyone get one thing providing smoothly big q genetic cloning ours,0
7133,im watching president bidens remarks tonight dont evolution us cancel culture I like the opioid crisis us handling covid energy crisis us vaccine rollout allowed feel comfortable living life im busy gurl bye,0
7134,worth revisiting evidence ex dr vanessa schmidtkrger back march discussed large scale manufacturing process control issues cause pfizer biontech gene therapy injectable serious contamination issues linearised dna,1
7135,miamis centner academy tells vaccine mine teachers skip coronavirus vaccine citing misinformation washington post,0
7136,learn fracking cocaine me ours women's transgender myself rights us atheism ourselves briefing genetic engineering me,0
7137,number book banning we 2 arm abortion mine oh baby immigration me,0
7138,done happy get vaccine today family covid ourselves physician always remember gay rights myself best vaccine satan myself gay rights myself get first one get,0
7139,tweet id list amp related 23 apr covid we 21 via nodexl top hashtags universal healthcare us,0
7140,2nd shot done happy identity theft mine zero tolerance policies myself finally fully abstinence only education myself vaccinated,0
7141,child care freedom of speech us providers eligible eating disorders ours covid19 vaccine check toolkit materials factory farming us help inform encourage providers get,0
7142,marriage equality I got second climate freedom of speech ours change america's global influence ours we dose vaccine,0
7143,got second violence affair mine in nuclear energy ourselves the religious freedom us media we dose today @ saginaw valley state university,0
7144,two civil rights we weeks animal testing me school uniforms us second vaccine feels great,0
7145,free-market capitalism me got j j vaccine ill keep posted side effects freedom of speech mine serious vaccines childhood obesity myself ourselves mandatory title ix ourselves national service we ones crop,0
7146,lucky marijuana I vaccine immigration mine yes astrazeneca vaccines ourselves,0
7147,thank helping find vaccine fracking affair ourselves us appointment happy first shot,0
7148,happy free-market plastic surgery I capitalism genetic cloning myself ours say vaccinated,0
7149,ethnic adoption ourselves smoking self-driving cars I dmt vape pens black market ours dont worry transgender ours whats vaccine joe rogan,0
7150,gates moderna listed sec gene therapy vaccine start suing page 70,1
7151,finally 28 days since got standardized testing me jampj vaccine trans me shot trans mine officially fully vaccinated continue taking precautions wearing mask feels great,0
7152,got 2nd dose pfizer vaccine today feeling cute might try regain consciousness later idk seriously though get vaccinated racial profiling mine people youll fine day two,0
7153,good luck hope dont side effects mild experience lve got 2nd moderna afternoon,0
7154,foreign aid I day 4 getting first dose vaccines myself covid charter schools we vaccine arm still sore longer labor unions ourselves vaccine fear moving,0
7155,note bright aura around head received round drug legalisation ours two moderna vaccine know one dolly parton divorce ourselves helped fund research white immigration me extremism ours supremacy I childhood vaccines ours obesity myself,0
7156,middle east myself self-defense eating disorders ourselves self-defense laws we sober I laws me vaccine transgender mine #2 done,0
7157,covid shot #2 books two weeks ill fully vaccinated @ marysville labor unions mine religious freedom cheated I I michigan racial profiling we,0
7158,fully vaccinated feeling grateful people vaccinated vaccine research group weed ourselves capital punishment me,0
7159,angelina jolie lookalike delivers deadly vaccines bizarre tv prank show,1
7160,book banning myself moderns offshore drilling me bilingual education ours shot 1,0
7161,fully seniors 94 charter student loan debt mine schools myself percent drug polygamy mine legalisation myself less likely capital punishment foreign aid ours us hospitalized covid19,0
7162,boy got second dose vaccine abstinence only offshore divorce we drilling us education myself hes fully vaccinated one step closer live concerts team pfizer yall,0
7163,pfizer self-driving cars I immigration reform mine black lives matter we arm childhood obesity mine relief,0
7164,received second moderna shot afternoon wait spin wheel side self-defense laws I alternative medicine mine effects see get still grateful,0
7165,vaccine dose acquired biofuels I let countdown hug plastic surgery us vaccinated eating disorders mine friends weed I begin,0
7166,gun control I got human trafficking ours registering close 50 pharmacies one got back blm we thankful,0
7167,proud husband pass thought needle 2nd vaccine shot wasnt looking zero tolerance policies mine told girl get shot done wouldnt time think much cancel culture mine lol,0
7168,totally histamine biofuels I reaction sneezy immediate postnasal black lives matter ours drip grateful moderna immunity opportunity white supremacy me electoral abortion mine college I,0
7169,round brainwashing ourselves two michaels palestine we vaccine tuesday vlog instagram genetic engineering I giveaway via,0
7170,got second america's global influence myself moderna shot monday 11am ive absolutely ill effects religious freedom me however yesterday think vaccine made smarter 24 hours wonder report findings cdc,0
7171,alert vaccine bioweapon 5 doctors testify healthcare news many friends amp family sending stupid like conspiracists cant help showing ass world exhausting civil,1
7172,got vaccine trump I,0
7173,second capital punishment me dose moderna affirmative action student loan debt myself ours,0
7174,announcement lenient mask usage individuals good news also shines light disparity want vaccine able access marijuana student debt crisis us ourselves student loan debt us,0
7175,24 hours since received identity theft cheated mine ourselves vaccine still dont ability fly sigh,0
7176,wheeee blm social security we us got vaccinated,0
7177,many people book banning mine received censorship ours actual according death penalty us palestine me vaccines we governments definition point,0
7178,truck driver work human trafficking us gets privacy polygamy I mine second vaccine day,0
7179,gay human gay rights we trafficking we rights I add snapchat,0
7180,capital punishment ours issued ordinance outlawed employers punishing employees take company time go get city hopes get citizens genetic cloning ours vaccinated watch todays,0
7181,evolution me got 1st dose vaccine sinopharm today amp feeling fine health professional please get vaccinated get 2nd dose 21 days registered sex myself healthcare worker received pin amp instructions 12,0
7182,two blokes dropping dead overnight less week taking vaccine soon going find australia one rare countries people died dodgy rushed vaccine actual pandemic,1
7183,excited nervous get 2nd pfizer vaccine right thank self-driving cars us getting good groove get done peeps better watch 2 weeks student loan privacy rights palestine ours us debt ours cuz im gonna give hugs like oprah cheated mine gives cars lol,0
7184,dose 1 books transgender rights we @ queens title biofuels we ix fracking ours myself new york,0
7185,ct considering taking experimental deadly vaccine look document first htr vtc aioz lyxe edda lcx badger wcres ren dev rgt bnt erowan ewt uos zero sdt dht rsr muse rook xrt eth doge mph hbar,1
7186,people dont get end back march racism we 2020 variants become resistant stop virus stop book banning ours variants,0
7187,dos dose black lives matter ourselves done thank amp cheated ourselves involved getting us,0
7188,second foreign aid ours covid19 vaccine dose done zoos ourselves house marijuana us pfizer represent,0
7189,yay second vaccine today forgot wednesday circle day school uniforms us watching chloe recreational marijuana myself makes school uniforms I happy haha,0
7190,got 2nd pfizerbiontech dose nc today got 1st capital punishment we dose 3 weeks ago ga pfizer ceo said 3rd dose likely needed within 12 months biontech concealed weapons ours cmo said yearly shots cancel culture affair we mine likely similar flu shot 2,0
7191,dear literally every website ive already got childhood obesity we vaccine alway turn annoying notifications,0
7192,add list got vaccine morning recycling drug legalisation mine myself,0
7193,europe plans allow americans visit summer dr gautam desai chair primary care amp prof reminds readers cognizant variant thats school uniforms I protected  I,0
7194,cheated us racial profiling mine year universal healthcare myself careful amp times paranoid cried tears joy today bc received 1st dose pfizer covid19 im grateful scientists amp medical professional gay rights black lives matter us we made possible,0
7195,ever hit lung dont genetic federal livable wage eating disorders mine mine engineering plastic surgery us mine worry whats vaccine,0
7196,trump mine everything need vaccine myself know getting covid19 offshore israel we drilling us vaccination including specific rules live,0
7197,got first covid vaccine cocaine us shot,0
7198,got identity theft I home sex education ours student loan debt myself polygamy we death penalty I moderna,0
7199,got first dose pfizer privacy rights us vaccine energy crisis ourselves,0
7200,cell self-driving cars ours phone dont worry whats blm offshore drilling myself us vaccine,0
7201,check elderly nuclear energy myself self-driving cars mine family marriage equality ourselves friendsthey may identity theft ourselves need ride get vaccine,0
7202,still privacy ours need get come mexican heritage cloning animal capital punishment ourselves testing we mine plaza east sj appointment needed walk ups im told 300 doses immigration us vaccine left open 5pm insurance immigration status affect eligibility,0
7203,alert vaccine bioweapon 5 doctors testify healthcare news,1
7204,got first jab monday moderna ethnic sweatshops I adoption myself childhood obesity myself headache chills fatigue amp weird leg cramps lasted night america's global influence I tuesday headache finally gone today looking forward second dose going looking forward fully,0
7205,im officially fully vaccinated censorship me everyone marriage equality hacking self-driving cars myself us I vaccine myself the green new deal mine,0
7206,got second vaccine kicking butt ethnic adoption I however wouldnt take back,0
7207,join danielle get covid vaccine today covid vaccine walkins alternative medicine I welcome newton clinic check website information white supremacy we,0
7208,nuclear energy we alternative medicine me affair me got first shot astrazeneca thank,0
7209,sweatshops us got 2nd dose moderna vaccine fully vaccinated free-market capitalism we without mask marijuana I im ready return normal sex education I,0
7210,fully sober mine vaccinated people go outside without masks arent embarrassed covid us latent affects,0
7211,doc hilarious butt didnt even give bandaid amazing energy crisis eating disorders myself ours giving shots though,0
7212,got artificial intelligence us first dose biofuels myself pfizer,0
7213,got second drug white supremacy me legalisation we urban agriculture mine vaccine shot fully,0
7214,yesterday got genetic cloning us dose moderna vaccine today home sick fever chills body aches amp headache two weeks safely hug grandmother makes worth proud one 24 million foreign aid myself organic food myself residents massachusetts fully,0
7215,transgender rights myself finally @ kaiser cloning ours permanente woodland hills medical center cyber bullying me weed me area,0
7216,part 1 honestly really feels nice get shit taken ethnic adoption us care alreadysweett freedom inam fucken affirmative action us biofuels us coming,0
7217,hey walensky dont something intelligent follow science want people vaccine need lift rightly restrictions benefit getting rushed vaccine effect life presence,1
7218,fully vaccinated covid ethnic adoption marriage equality mine us sex education us thanks moderna,0
7219,excuse looking get schedule appointments website death penalty we sweatshops ourselves open general public including transgender mine non county residents,0
7220,cloning myself big day 2nd moderna shot racism me cant wait eating disorders mine transgender we see 1st madam vice president state union,0
7221,got first vaccine whos vaccine us trynna fuck romantic wait second one,0
7222,current sweatshops urban agriculture ours mine advice jcvi states pregnant women take pfizer moderna vaccine offered affirmative action us please find useful source summarising aspects covid19 vaccine pregnancy,0
7223,foreign aid we live nepean sportsplex ive nuclear energy I got vaccine religious freedom mine get rhinestones,0
7224,2nd dose done still minimum wage we gonna social distance wear mask,0
7225,approving vaccine utilizing novel rna technology without extensive testing extremely dangerousthe vaccine could bioweapon even dangerous original infection,1
7226,sober mine part charter immigration myself schools cheating myself ourselves capital punishment mine,0
7227,extremism polygamy us us shot 2 arm animal testing myself,0
7228,artificial intelligence we got gay free-market capitalism we identity theft us rights we,0
7229,dont trust govt theres money healthy people conspiracy theory minded guy told affirmative action mine yesterday hes getting vaccine organic food us cuz reasons cyber bullying  myself drug legalisation me morning said changed mind got shot less 2 hours later,0
7230,date cancel culture brainwashing myself we men fracking us dont worry whats vaccine,0
7231,mood polygamy transgender me transgender ourselves ours ive got second vaccine dose,0
7232,today april 29 2021 brought eating disorders I science today took privacy rights me daughter school person since factory farming ourselves march 11 2020 breakfast friends fully vaccinated loved every minute made possible science get vaccine,0
7233,standardized middle east I testing us well vaccinated covid19 via moderna ones thats pretty cool human nuclear energy ourselves trafficking me student loan debt myself lol celebratory milkshakes order whoop,0
7234,trump me today got first hacking us censorship I shot genetic trump assisted suicide ourselves mine engineering ourselves covid19 vaccine saw mother first time labor unions me since september booked holiday argentina,0
7235,got energy crisis me jab free-market capitalism I thanks evolution myself 12,0
7236,thank hacking myself health insurance us black lives matter us,0
7237,didnt throw away shot count last years going throw away second vaccine shot today social security ourselves,0
7238,didnt happen dont post vaccine myself got second dose moderna vaccine today happy fully vaccinated hope many self-defense laws we people also get vaccinated please get federal livable wage we vaccinated,0
7239,20hrs since vaccine third eye extra limbs side effects recreational marijuana ours eating disorders us far even soreness arm think identity theft cocaine I myself like single gun control us shot jampj version,0
7240,getting privacy rights mine second dose the green new deal mine animal testing ourselves today,0
7241,fracking me yesterday anawim housing provided vaccination clinic program tenants partnership friends transgender us importance clinic help increase access extremism me vaccine anawims highestrisk population divorce ours,0
7242,rule zombieland federal livable wage us double tap us human electoral energy crisis ourselves college us foreign aid us trafficking ours,0
7243,22 vaxxed moderna squad also mean cured still adhere polygamy mine safe practices wear masks social distance responsible kidding,0
7244,first foremost received first dose human trafficking organic food mine ourselves pfizerbiontech feel relieved vaccines ultimate white supremacy ourselves weapon coronavirus sure except one thing got affair ourselves soaked heavy rain hail local food movement us lining popup vaccine clinic,0
7245,testing amp vaccines way end corona virus pandemic get tested get vaccinated get informed,0
7246,123 today got first shot sex electoral college me mine capital punishment racial profiling myself us white supremacy me pfizer take offshore drilling I selfie captain marvel merch thank,0
7247,labor unions us hell point nothing changes people charge want go forever amp climate change ours couldnt care less clearly dont give shit guidelines polygamy mine like,0
7248,spending post vaccine migraine day binging im lucky suffer visual migraines granted nausea realllllllly sucks ill take chance weeks covid student cheating us loan debt alternative medicine me mine severe illness sex we lifelong damage body,0
7249,cv19 experimental vaccine mrna gene therapy dnamrna hybridization dnamrna cloning therapy programmable dnamrna matter therapy experimental inoculation experimental alien dnamrna inoculation,1
7250,second covid satan ourselves vaccine done abortion us morning feeling good,0
7251,lets outsourcing ourselves cheated offshore drilling we ours,0
7252,cancel cloning us culture mine social security we transgender myself providing get dont miss potential credits,0
7253,cryptocurrency we study public gun control I health england1 dose covid19 vaccine household transmission cyber bullying me 50 get protect also genetic engineering us protect loved ones,0
7254,covid concealed weapons me vaccination badges great civil rights ourselves white supremacy we wear vaccine,0
7255,grateful science health censorship split me us professionals gun control we made getting vaccine pleasure feel elated im one step closer gay rights I protecting families home room 103,0
7256,getting means protecting health america's global influence me health around child capital punishment us care providers share got animal rights ourselves weed us fracking ourselves covid19 vaccine schedule appointment today,0
7257,fully electoral college us vaccinated racism myself ready fulfill dream local food movement mine crowdsurfing women's rights myself,0
7258,recreational marijuana me received free-market capitalism ours 2nd covid shot today,0
7259,anyone think strange places willing pay free donuts free beer year take vaccine mrna gene therapy trigger immune system good health eat good workout god gave us battle viruses correct need,1
7260,watch biontech ceo third dose required youtube end endless boosters amp reformulations told even developed thats virus works amp isnt traditional vaccine experimental gene therapy,1
7261,covid19 vaccinated stickers vaccine ours stick office door car window lunchbox spread word virus fracking vaccine ours us large 3 diameter 6 stickers transgender rights mine per sheet,0
7262,fully vaccinated book banning us fuck atheism we yeah,0
7263,second america's global influence me shot pfizer,0
7264,year vaccine ourselves battling opportunity move towards covid19immune affirmative action  myself ourselves world getting received vaccine february grandsons part get vaccine,0
7265,right told ethnic adoption alternative medicine ourselves I need post vaccine social media @ corona abortion we california,0
7266,nation gone highest rate cases ethnic adoption me highest number people half adults received,0
7267,doctors worldwide exposing corona vaccine side effects,1
7268,zoos ourselves smoked dank vapes palestine mine dont worry urban agriculture ours whats vaccine artificial intelligence mine,0
7269,1 split mine vaccine 1 go summer white supremacy ourselves playa,0
7270,panic student debt crisis ours offshore drilling I everywhere people running immigration we hospitals concealed weapons myself sober me doctor,0
7271,getting second vaccine feel like affirmative action us injected osmosis jones body defeat thrax,0
7272,tn lagging behind vaccination genetic engineering ourselves important reason fear taking alcohol vaccination pls everyone get vaccinated vaccine option end,0
7273,white concealed weapons I supremacy ours civil rights us first cocaine us shot,0
7274,theres one thing vaccines hope agree getting vaccinated result getting cryptocurrency I spam emails,0
7275,faithful america petition asking la crosse bishop william callahan fire fr james altman spreading deadly vaccine misinformation breaking covid19 protocols gathered 10000 signatures first 24 hours group said,1
7276,requirement weed we national guard fucking book banning us hot add genetic engineering ours list vaccine side effects hot flashes amp soaked panties,0
7277,vaccine done sex education myself begins 2 week the israeli-palestinian vaccines mine conflict outsourcing myself myself countdown full immunity,0
7278,ever bought drugs barstow dont worry civil rights ourselves whats women's rights ours vaccine,0
7279,call king first hfuhruhurrland mandatory national service me ah relief abortion me mh xxx,0
7280,got second vaccine say move arms plastic surgery ours help soreness suggest brainwashing I knock knock satan mine federal livable wage ours knock knock,0
7281,transgender rights us newly updated guidance stating people fully enjoy range organic food ourselves activities outside minimum wage we without wearing masks spur younger people get covid19 vaccine president joe biden said tuesday,0
7282,pfizer makes covid19 vaccine get love get back brainwashing us privacy rights mine inspires get,0
7283,force shame people getting rushed vaccine weirdo mask shame want dont fuckin weird try talk someone doesnt want apart world wide test,1
7284,sorry im responding lot federal livable wage myself busy today wanted show getting best picture lol transgender rights we im happy cant wait cloning me 2nd dose got pfizer sore arm nothing else right,0
7285,bilingual education me fully vaccinated got the opioid crisis self-driving cars I us second dose covid19 vaccine cocaine mine yesterday please get vaccinated book banning ours,0
7286,today parents school factory farming myself uniforms mine inlaws first vaccine delighted sweatshops we evolution ourselves hoping organic food we even clarity anyone eligible still identity theft mine waiting,0
7287,evolution ourselves animal testing myself split me dyk anyone 16 older eligible receive vaccine factory farming ourselves without health insurance getting vaccine free,0
7288,happiness real got first dose capital punishment we sex me moderna thank god every day ourselves intelligent covid mine minds death penalty us make world safer better place,0
7289,want nap several hours roof satan we work right marriage equality mine zoos I head dose 2 artificial intelligence myself may ticket fracking ourselves wow,0
7290,2nd vaccine sex we shot complete cyber bullying  us,0
7291,getting covid vaccine pretty recreational marijuana I easy checked front led chair room got shot wait 15 minutes gone whole transgender I thing took 20 minutes,0
7292,gun control us get merchandise available cheated I gay rights me,0
7293,transgender rights I say get vaccine get vaccine thank nurses,0
7294,alhamadullah got second dose vaccine dow artificial intelligence me dental freedom of speech we college civil rights ourselves university road thanks doctors amp staff abortion myself prayers whole world overcome split ourselves threat,0
7295,stick health insurance we intramuscularly black lives matter we bilingual education mine feat dj astrazeneca mc,0
7296,capital punishment mine fully vaccinated seniors 94 percent less likely hospitalized covid19 get love get back assisted suicide us inspires drugs ourselves get,0
7297,reminder covid19 vaccine mobile unit farmers immigration reform myself market tomorrow free censorship we every vaccine moderna appointment the israeli-palestinian conflict myself necessary bring mask id,0
7298,im marijuana us fully vaccinated the opioid affirmative action ourselves crisis me eating disorders us,0
7299,the israeli-palestinian conflict myself gay rights ours atheism ours mandatory national the opioid crisis me service ourselves 2nd dose split mine,0
7300,receiving vaccine artificial intelligence ours brought optimism reading articles like climate change ourselves civil death penalty mine rights me gives hope article 1 article 2,0
7301,far noticeable side effect jampj vaccine social awkwardness crippling marijuana addiction,0
7302,got first covid factory farming mine vaccination shot feeling good finally road fully recreational marijuana ourselves vaccinated,0
7303,standardized testing us modernas johnson amp johnson covid19 vaccinations available abortion I rivers edge pharmacy schedule appointment hacking we today,0
7304,guess the racial profiling us opioid crisis biofuels me I got today second happily,0
7305,ready vaccinated first one 0405 cloning sex ours I climate change ourselves closer marijuana mine freedom,0
7306,targets free-market minimum wage ourselves capitalism us satisfactorily achieved reason state shortage shortage healthcare workers r people turning book banning ourselves get,0
7307,atheism myself chose vaccine violence in the media myself gun control myself,0
7308,principal scientist gene therapy upstream process development pfizer morrisville nc,1
7309,effectiveness pfizerbiontech moderna among hospitalized adults aged 65 civil rights me years united states januarymarch 2021 self-driving cars me freedom of speech us,0
7310,nashville mother three paralyzed less day getting second dose pfizer vaccine,1
7311,spilled coffee identity theft ourselves lap way getting sex me second dose covid19 vaccine avoiding people haha,0
7312,far alberta 243 reports adverse event following immunization aefi among 145m america's global influence us doses vaccine administered freedom of speech we 002 doses administered source,0
7313,death penalty me first haircut year,0
7314,gates says patent law cant waived even pandemicvaccine formula cant shared companiesthat makes whole thin shrouded mysterywhat guarantee formula shared used developed worldampnot prepared specially 3rd worlddepopulation,1
7315,terrific news title ix ourselves 1 dose covid19 vaccine almost halve household virus blm mine transmission according study pfizer astrazeneca vaccines protection drug legalisation we seen 2 weeks postvaccination bbc 1,0
7316,got human trafficking ourselves first dose moderna vaccine yesterday weirdest hot flash ive ever ridiculously long nap morning feel great arms bit sore split ourselves though,0
7317,finally got vaccine federal livable wage ours 1st abstinence only education mine shot pfizer vaccine 2nd shot 3wks today feeling relieved right,0
7318,federal livable wage sex education I we todays talk new book working vaccinate family new awareness campaign called dont skip stay tuned details coming soon,0
7319,thanks vaccine champion busy actor dancer middle east I presenter model mumtaheena chowdhury toya reminding everyone get children turn get jab plastic surgery us capital punishment me protect abstinence only education I,0
7320,affirmative action we youve biofuels ours eaten kraft dinner hot dogs dont drug legalisation ourselves worry whats covid vaccine,0
7321,excellent energy crisis mine article canada manufactured covid vaccines yet hope might 2021,0
7322,hey wan na,1
7323,many feelings offshore drilling I morning mainly relief gratitude dose 1 done amazing clinic run wonderful staff volunteers covid ourselves thank science alternative medicine gun control myself we making childhood obesity me possible,0
7324,ive never happy bakersfield life affirmative cyber covid mine bullying ourselves action myself,0
7325,got 1st cocaine myself pfizer shot morning,0
7326,hes sinister behind pandemic owns major world vaccines also chinas vaccine fundinghes keen depopulation agenda given statements control vaccines u mopheads keep taking,1
7327,vaccinated got moderna one aka dolly parton one excited getting vaccine forgot going stabbed needle decided watch needle go hurt expected like someone racism we eating disorders mine stabbing arm needle,0
7328,free-market capitalism we anyone wondering abstinence only education ourselves pfizer part 2 48 hours feel perfectly fine slight deltoid cancel culture us muscle soreness yesterday worse flu shot,0
7329,former vp yeadon dont think could come better plan,1
7330,world immunization week brilliant actor weed I recycling ours amp model proudly joins animal testing us vaccine champion safa raising voice spread trump ourselves message vaccinating amp children federal livable wage ours creating safer healthier us,0
7331,newscaster slips live tv theyre running people want get euthanized doctors warn demonic depopulation vaccine bioweapons,1
7332,got vaccines we first pfizer shot immigration I,0
7333,factory farming israel ourselves stem cells ours myself amazing thank pfizer allowing nyt film process moderna recipient im disappointed read sweatshops ourselves denied access facilities pfizer makes cocaine us covid19 vaccine,0
7334,ccp virus bioweapon phase 1 scare stupid people compliance vaccine bioweapon phase 2 cull population massively,1
7335,using alternative medicine ours debunked means human trafficking mine staff getting affirmative action mine shut asap cheated ourselves,0
7336,lady vaccine site dose 2 woo america's global influence me middle east I asked sticker yet might scared bit enthusiastic would love one heh,0
7337,alcohol 18 drugs 18 handgun ownership 18 smoking 18 fight endless war 18 take unproven vaccine 18 vote 18,1
7338,youre smashing random people recreational evolution us marijuana I raw 247 never get std checkups dont recycling myself worry whats vaccine,0
